"","fc","rm","tune.args","auc.train","cbi.train","auc.diff.avg","auc.diff.sd","auc.val.avg","auc.val.sd","cbi.val.avg","cbi.val.sd","or.10p.avg","or.10p.sd","or.mtp.avg","or.mtp.sd","ncoef"
"800","LQ","0.5","fc.LQ_rm.0.5",0.571754444444444,0.502,0.178450818133021,0.0349116060534892,0.673095382559874,0.179715699306889,0.44,0.695086085795613,0.0855263157894737,0.171052631578947,0,0,10
"801","LQ","0.5","fc.LQ_rm.0.5",0.569183703703704,0.809,0.11920252873884,0.123238192347883,0.453091224097399,0.132774829956383,-0.211,0.312321415638868,0.134753755303291,0.159025226660972,0.00925925925925926,0.0185185185185185,8
"802","LQ","0.5","fc.LQ_rm.0.5",0.552205925925926,0.77,0.154831018534905,0.0614253970035002,0.692458325109883,0.11819427318485,0.3575,0.478847574912936,0.0665348010549249,0.0765423079553892,0.0131578947368421,0.0263157894736842,8
"803","LQ","0.5","fc.LQ_rm.0.5",0.564815555555556,0.533,0.105686740587168,0.0574278321490339,0.488736579875064,0.0960899550054415,0.01875,0.435599491123058,0.108430799220273,0.199703416351899,0,0,8
"804","LQ","0.5","fc.LQ_rm.0.5",0.574197037037037,0.889,0.157002322708432,0.110548429747945,0.43204755159847,0.124657558349611,-0.40425,0.51958789760091,0.261136910904713,0.117489235170393,0.0603070175438596,0.0759987870665064,8
"805","LQ","0.5","fc.LQ_rm.0.5",0.578347037037037,0.586,0.141502625066231,0.0929449442523659,0.607445278576332,0.201654096343737,0.34,0.79380098261466,0.0856481481481482,0.147640914065759,0.0138888888888889,0.0277777777777778,9
"806","LQ","0.5","fc.LQ_rm.0.5",0.558690740740741,0.731,0.0609841355498071,0.0504902374611227,0.618190995288217,0.0573194422125642,0.3785,0.147525139100652,0.0250974658869396,0.034928298220642,0.00925925925925926,0.0185185185185185,6
"807","LQ","0.5","fc.LQ_rm.0.5",0.59340037037037,0.923,0.138291201746181,0.0870746790308658,0.459651127993877,0.0904593326200486,-0.12975,0.688600694645792,0.187113003095975,0.0734985218000854,0.0344427244582043,0.0406107109050926,7
"808","LQ","0.5","fc.LQ_rm.0.5",0.598582592592593,0.839,0.0675491994697105,0.0756445615110956,0.677494806582694,0.0709124512846862,0.5325,0.29737798618369,0.0289961013645224,0.0376002372143476,0,0,7
"809","LQ","0.5","fc.LQ_rm.0.5",0.563326296296296,0.42,0.133791766238756,0.0275989217552401,0.494663921282631,0.133266427883121,-0.09975,0.516035124773498,0.0916680999885334,0.0737236580845221,0.0158382066276803,0.0188048551477337,8
