"","fc","rm","tune.args","auc.train","cbi.train","auc.diff.avg","auc.diff.sd","auc.val.avg","auc.val.sd","cbi.val.avg","cbi.val.sd","or.10p.avg","or.10p.sd","or.mtp.avg","or.mtp.sd","ncoef"
"527","Q","0.5","fc.Q_rm.0.5",0.523951336898396,0.689,0.104011945826487,0.101118573900363,0.593793099762788,0.139899458220075,0.58475,0.370599851591983,0.07250261146847,0.101607457776534,0,0,6
"528","Q","0.5","fc.Q_rm.0.5",0.572721390374332,0.814,0.103041630732789,0.0561314199483684,0.680239199757716,0.0544774274934019,0.72525,0.194457150378517,0.0383290267011197,0.0395366663825271,0.00581395348837209,0.0116279069767442,6
"529","Q","0.5","fc.Q_rm.0.5",0.556977540106952,0.707,0.15120308996787,0.0600976788999989,0.713837599091732,0.063320767804744,0.725,0.202046199337346,0.0208871662360034,0.0153656871446264,0.00581395348837209,0.0116279069767442,5
"530","Q","0.5","fc.Q_rm.0.5",0.564385561497326,0.232,0.0782593089165911,0.0607547483445164,0.566290167223181,0.102123702178698,0.05125,0.331090496188983,0.138827038319864,0.0726747835009718,0,0,5
"531","Q","0.5","fc.Q_rm.0.5",0.533160962566845,0.54,0.200434117766819,0.0704105111529109,0.338795992036398,0.0720862754147771,-0.51325,0.459198849446875,0.297446258727803,0.131307412674195,0.0402028698664028,0.040017780203672,6
"532","Q","0.5","fc.Q_rm.0.5",0.534173796791444,0.337,0.14289232655856,0.11080254190754,0.39789028920605,0.103283858221156,-0.59425,0.194657605382716,0.238894386717247,0.1523053483002,0.0356602891857716,0.0295232646953629,4
"533","Q","0.5","fc.Q_rm.0.5",0.54637486631016,0.229,0.13814819498834,0.0831992277477682,0.686687482593015,0.0793334420107784,0.71125,0.255901511002443,0.0542864735096304,0.0489173489754586,0,0,4
"534","Q","0.5","fc.Q_rm.0.5",0.555585561497326,0.85,0.0887405215237778,0.0634251921334368,0.655368679299447,0.0712947281083144,0.80475,0.0376242386412447,0.0174418604651163,0.0348837209302326,0,0,4
"535","Q","0.5","fc.Q_rm.0.5",0.542965775401069,0.625,0.178619341381739,0.0745762003037191,0.371030909077751,0.0586188036012515,-0.48575,0.326001405927439,0.258035992449649,0.13198977228891,0.00994877856579984,0.0115429094367929,5
"536","Q","0.5","fc.Q_rm.0.5",0.520583422459893,0.565,0.140810625919711,0.0724814942764874,0.665107110374572,0.093703792261747,0.65,0.257767336953308,0.0637381567614126,0.0831615029443673,0,0,6
"537","Q","0.5","fc.Q_rm.0.5",0.567072192513369,0.183,0.135004063828003,0.0884393267905692,0.701234186817064,0.0749888357579358,0.67375,0.448714738633206,0.0627691645133506,0.0982027831406764,0.0174418604651163,0.0348837209302326,6
"538","Q","0.5","fc.Q_rm.0.5",0.526773796791444,0.681,0.0724657695919941,0.0447173975498425,0.56273414130898,0.088332193906707,0.41175,0.494246480344912,0.103943317389631,0.0378146518510766,0.0111331024245423,0.0128807677144446,5
"539","Q","0.5","fc.Q_rm.0.5",0.558159893048128,0.889,0.128223036126069,0.101417420633015,0.434676434428843,0.0975143884507856,-0.32625,0.522389621515078,0.27310920519728,0.0934759961461727,0.0150732127476314,0.0182917834466798,6
"540","Q","0.5","fc.Q_rm.0.5",0.545532085561497,0.846,0.128052288539773,0.0395590875764716,0.562487821933426,0.155655994100076,0.31275,0.554617811350002,0.131228581377023,0.0983940290162415,0.0159574468085106,0.0319148936170213,6
"541","Q","0.5","fc.Q_rm.0.5",0.548834759358289,0.683,0.134206846040213,0.0964185123727716,0.428218978450359,0.111642562281369,-0.2185,0.712026450819537,0.291909487419136,0.0992752815141946,0.019702842377261,0.0262960367403716,5
"542","Q","0.5","fc.Q_rm.0.5",0.543235828877005,0.552,0.158433904207364,0.0637500087975045,0.713534266291297,0.072920328518182,0.79775,0.0843697220571456,0.0285749628896586,0.0294103628918661,0,0,5
"543","Q","0.5","fc.Q_rm.0.5",0.574792513368984,0.583,0.0734267365304766,0.0589521624008109,0.636516488699882,0.0834323018231265,0.5475,0.343053445787485,0.0675935088973189,0.0796498948009254,0.00581395348837209,0.0116279069767442,6
