"","fc","rm","tune.args","auc.train","cbi.train","auc.diff.avg","auc.diff.sd","auc.val.avg","auc.val.sd","cbi.val.avg","cbi.val.sd","or.10p.avg","or.10p.sd","or.mtp.avg","or.mtp.sd","AICc","delta.AICc","w.AIC","ncoef"
"1","LP","5","fc.LP_rm.5",0.898794890510949,0.954,0.0160342321698556,0.0089711095659145,0.893565031345974,0.017401531142785,0.83975,0.131248809518411,0.096333562664832,0.0576052539709198,0.0158382066276803,0.0188048551477337,2955.1127725294,0,1,11
