"","fc","rm","tune.args","auc.train","cbi.train","auc.diff.avg","auc.diff.sd","auc.val.avg","auc.val.sd","cbi.val.avg","cbi.val.sd","or.10p.avg","or.10p.sd","or.mtp.avg","or.mtp.sd","ncoef"
"16","LP","5","fc.LP_rm.5",0.526510218978102,0.544,0.191892482609347,0.03498577401185,0.730372272057313,0.0360763175503477,0.206,0.318599016529137,0,0,0,0,2
"17","LP","5","fc.LP_rm.5",0.553739051094891,0.555,0.127244452251941,0.0469067722608592,0.680830687713437,0.0402904823339238,0.30025,0.220318519421314,0.00657894736842105,0.0131578947368421,0,0,3
"18","LP","5","fc.LP_rm.5",0.524723722627737,0.595,0.112925905155076,0.0549959719963016,0.611236215633038,0.113626959481768,0.34725,0.33849606103075,0.00925925925925926,0.0185185185185185,0,0,3
"19","LP","5","fc.LP_rm.5",0.522398905109489,0.183,0.160820778736835,0.0452612998225745,0.435754162354314,0.159454893606399,-0.23325,0.30608971996241,0.0575478729503497,0.0641248211976572,0,0,2
"20","LP","5","fc.LP_rm.5",0.542938321167883,0.62,0.139749379016896,0.109442672258018,0.485116541420066,0.18258374580348,0.04625,0.52730786390242,0.12577399380805,0.182243905545334,0.00657894736842105,0.0131578947368421,5
"21","LP","5","fc.LP_rm.5",0.57551204379562,0.684,0.0823475996523003,0.0506537132266802,0.49965217006762,0.0355252921592321,-0.1025,0.23684664518066,0.00657894736842105,0.0131578947368421,0,0,4
"22","LP","5","fc.LP_rm.5",0.554136131386861,0.856,0.119734074733264,0.0263870153228673,0.642878437713075,0.11690861051043,0.40125,0.307011807590522,0.00925925925925926,0.0185185185185185,0,0,3
"23","LP","5","fc.LP_rm.5",0.54125802919708,0.463,0.287549471274774,0.0341070109662724,0.262848162421934,0.0294657724197586,-0.4805,0.246140203948888,0.147216488934755,0.112511997845147,0.00657894736842105,0.0131578947368421,5
"24","LP","5","fc.LP_rm.5",0.566126642335766,0.813,0.236162040239281,0.0928999345669732,0.334258273640131,0.100467020510082,-0.51425,0.0996071449913777,0.203058708863662,0.184541300818356,0.0224171539961014,0.0266565191640884,4
"25","LP","5","fc.LP_rm.5",0.554771167883212,0.805,0.23523832455245,0.0188768265001133,0.321325136374005,0.0156210511482848,-0.14275,0.160645313242144,0.0482886136910905,0.0470944199423649,0.00925925925925926,0.0185185185185185,3
"26","LP","5","fc.LP_rm.5",0.573028467153285,0.842,0.14895509067511,0.0361593392233268,0.729289966626587,0.0417880525699155,0.34725,0.390926570257553,0.00657894736842105,0.0131578947368421,0,0,3
"27","LP","5","fc.LP_rm.5",0.537538686131387,-0.193,0.178421737451846,0.0676200133130332,0.685747339041194,0.154838199440334,0.34175,0.444320736255542,0.00925925925925926,0.0185185185185185,0,0,3
"28","LP","5","fc.LP_rm.5",0.552344160583942,0.612,0.0288001881481076,0.021955030740971,0.577766030645419,0.0224826570881368,0.08075,0.27338053454236,0.00657894736842105,0.0131578947368421,0,0,4
"29","LP","5","fc.LP_rm.5",0.551069708029197,0.704,0.275294268240816,0.0203357630297904,0.282139502780532,0.0135998252513008,-0.1745,0.457411922304903,0.067667125329664,0.0386222879365137,0,0,2
"30","LP","5","fc.LP_rm.5",0.540682116788321,0.45,0.0746461429929478,0.0494495931402452,0.60006580297345,0.0743120628963279,0.37525,0.393289015864923,0.0328947368421053,0.0657894736842105,0,0,4
"31","LP","5","fc.LP_rm.5",0.546973357664234,-0.015,0.243064920301112,0.0423518170227229,0.307639428796144,0.0416481636547625,-0.54125,0.0537796429887741,0.137598899208806,0.0606504317558138,0.00925925925925926,0.0185185185185185,3
"32","LP","5","fc.LP_rm.5",0.522213138686131,0.399,0.21622902659871,0.0839386165464999,0.372450434241882,0.172611009561462,-0.217,0.575931130142022,0.100389863547758,0.139713192882568,0.00925925925925926,0.0185185185185185,2
"33","LP","5","fc.LP_rm.5",0.544566058394161,0.672,0.0977081761236519,0.0405228643755038,0.649384291637454,0.0378346684899743,0.2185,0.294514855312937,0,0,0,0,3
"34","LP","5","fc.LP_rm.5",0.545910583941606,0.721,0.153396860263192,0.0854237836035029,0.644275674659826,0.143692331933741,0.4725,0.207083718980191,0.0270897832817337,0.0372483263638265,0,0,3
"35","LP","5","fc.LP_rm.5",0.559047080291971,0.713,0.15359321370192,0.0524748525670105,0.410628532807216,0.0366186727660101,-0.296,0.278521094353731,0.0487329434697856,0.074839586044649,0,0,3
"36","LP","5","fc.LP_rm.5",0.533867153284671,0.477,0.137568987979011,0.0935496081947586,0.659448430920395,0.114667850854289,0.14825,0.325374015557481,0,0,0,0,2
"37","LP","5","fc.LP_rm.5",0.561738686131387,0.567,0.130467897855043,0.0789811710245222,0.437782099892659,0.072146481117989,-0.27475,0.280677008914755,0,0,0,0,4
"38","LP","5","fc.LP_rm.5",0.534535766423358,-0.02,0.145476935382501,0.0280765896979138,0.610606640798956,0.152753307977752,0.27275,0.448371404827144,0.00657894736842105,0.0131578947368421,0,0,2
"39","LP","5","fc.LP_rm.5",0.56099598540146,0.703,0.110586343406785,0.0460632133255685,0.678857344125448,0.0378012275756231,0.324,0.242381242398554,0,0,0,0,4
"40","LP","5","fc.LP_rm.5",0.536049270072993,0.251,0.0838960926633539,0.0688568678054891,0.533273583321767,0.130464247686715,0.045,0.19453191683286,0.00925925925925926,0.0185185185185185,0,0,3
"41","LP","5","fc.LP_rm.5",0.583475912408759,0.443,0.0360218930263458,0.0394564161946551,0.615174649509318,0.0611700313865294,0.2655,0.261256578864533,0.0139318885448916,0.0161367345419111,0,0,5
"42","LP","5","fc.LP_rm.5",0.563945255474453,0.692,0.0865409496341504,0.0705705091597371,0.554493589249905,0.114415936421295,0.01725,0.415565778988918,0.0158382066276803,0.0188048551477337,0,0,2
"43","LP","5","fc.LP_rm.5",0.51690802919708,0.299,0.073534631057674,0.0542202412107253,0.597254617239569,0.061852479565458,0.32875,0.224603910621936,0.0139318885448916,0.0161367345419111,0,0,2
"44","LP","5","fc.LP_rm.5",0.541517518248175,-0.077,0.123408151193734,0.0382231309339078,0.674476923064121,0.03091172598782,0.24275,0.274185308383461,0,0,0,0,2
"45","LP","5","fc.LP_rm.5",0.512701459854015,0.062,0.125370397266344,0.0529690384248846,0.502064641295555,0.160279332035163,-0.0785,0.377904308875497,0.0231911478041509,0.0161038033325921,0,0,2
"46","LP","5","fc.LP_rm.5",0.536943795620438,0.629,0.164537751364346,0.0427477967027656,0.378549343444605,0.032769581634137,0.05875,0.22706882216632,0.0831756679279899,0.0679774077467503,0,0,2
"47","LP","5","fc.LP_rm.5",0.529096350364963,0.271,0.131003234764174,0.111272664018822,0.411410147867661,0.101763182277694,-0.07725,0.223991629307883,0.0367647058823529,0.0735294117647059,0,0,2
"48","LP","5","fc.LP_rm.5",0.549202919708029,0.616,0.196482934911688,0.0335223486487316,0.360507344768526,0.0248036001964248,-0.34025,0.320591510596689,0.0665634674922601,0.0813344375460046,0,0,2
"49","LP","5","fc.LP_rm.5",0.56427299270073,0.414,0.0912233769979324,0.0461511622580403,0.512690047374577,0.0930636400240147,0.2045,0.155671663017605,0,0,0,0,4
"50","LP","5","fc.LP_rm.5",0.541303284671533,0.75,0.204716253743498,0.0526656794298954,0.345837922571384,0.0557327220677163,-0.36375,0.201316293429022,0.0761523907808738,0.0516873036111514,0,0,4
"51","LP","5","fc.LP_rm.5",0.54239598540146,0.7,0.128998781577423,0.0397624985483627,0.527479763200254,0.137442868121665,0.127,0.309780567498996,0.0158382066276803,0.0188048551477337,0,0,4
"52","LP","5","fc.LP_rm.5",0.536572627737226,0.34,0.0904855534745691,0.0655592222862221,0.614559073046746,0.107952945930327,0.3915,0.217980886012207,0.0359907120743034,0.055833161600697,0,0,4
"53","LP","5","fc.LP_rm.5",0.53496204379562,-0.015,0.125321792366183,0.0936386516084978,0.534939128969123,0.160718145043925,-0.03025,0.419135121410745,0.0684697855750487,0.113597944217307,0,0,4
"54","LP","5","fc.LP_rm.5",0.470101094890511,0.545,0.117853211842541,0.0938103846075121,0.441766431126716,0.130198224001486,-0.0605,0.408460932444381,0.0166122004357298,0.019433074918204,0,0,2
"55","LP","5","fc.LP_rm.5",0.527661313868613,0.237,0.184754794596784,0.0839794729206177,0.589372214614346,0.213058679549976,0.17225,0.463909024845749,0.0131578947368421,0.0263157894736842,0,0,2
"56","LP","5","fc.LP_rm.5",0.539398905109489,0.118,0.143325343266278,0.0401088980444184,0.688886152778777,0.0457141815330411,0.1785,0.279471525084996,0,0,0,0,2
"57","LP","5","fc.LP_rm.5",0.54160802919708,0.628,0.0573919088669064,0.0442191960615025,0.608095590155584,0.0446844202549446,0.04075,0.370633129478015,0.00657894736842105,0.0131578947368421,0,0,2
"58","LP","5","fc.LP_rm.5",0.538259489051095,0.559,0.135539825978035,0.0451924415910562,0.53840351104502,0.140664050355406,0.06525,0.345295404931295,0.00925925925925926,0.0185185185185185,0,0,3
"59","LP","5","fc.LP_rm.5",0.528030656934307,0.517,0.119982009443581,0.0798242764804107,0.664504239397152,0.0797657697990333,0.28275,0.243932196863527,0.00657894736842105,0.0131578947368421,0,0,2
"60","LP","5","fc.LP_rm.5",0.564226277372263,0.385,0.0673419207509992,0.066892299798198,0.586385690211839,0.106121696183994,0.01825,0.481675807295045,0,0,0,0,5
"61","LP","5","fc.LP_rm.5",0.563306569343066,0.763,0.0632505155366761,0.0576199657801431,0.590817204056678,0.0983522598510043,0.23825,0.320285679771461,0,0,0,0,5
"62","LP","5","fc.LP_rm.5",0.561590145985401,0.781,0.344561660838598,0.050902842061873,0.221503458462803,0.0370864613031436,-0.54325,0.198607443633583,0.37838263960555,0.224692577455977,0.0224171539961014,0.0266565191640884,3
"63","LP","5","fc.LP_rm.5",0.535047080291971,0.632,0.148209262775296,0.033863171314269,0.685066671819031,0.0323017172798071,0.235,0.432062495479531,0.00657894736842105,0.0131578947368421,0.00657894736842105,0.0131578947368421,2
"64","LP","5","fc.LP_rm.5",0.576849270072993,0.784,0.268806278735628,0.0492851794282493,0.316129246561295,0.0425243964072913,-0.27375,0.157413203596988,0.131134617589726,0.0959071937907612,0,0,4
"65","LP","5","fc.LP_rm.5",0.515920802919708,0.541,0.136731524363146,0.0411369516521381,0.599734241969301,0.148143284946389,-0.0165,0.362338239770522,0.0131578947368421,0.0263157894736842,0,0,1
"66","LP","5","fc.LP_rm.5",0.525097810218978,0.456,0.117434936407485,0.0269453833181145,0.476364013854109,0.123165219051959,-0.0505,0.294002834453457,0.0224171539961014,0.0266565191640884,0.00925925925925926,0.0185185185185185,3
"67","LP","5","fc.LP_rm.5",0.546106204379562,0.415,0.209573641611625,0.0741313248564823,0.342297421049158,0.0914789280147859,-0.066,0.249270936934092,0.0437019837174636,0.0337894617801823,0,0,2
"68","LP","5","fc.LP_rm.5",0.550837591240876,0.654,0.103765103567057,0.0835761638055649,0.664676876612355,0.0868069989214482,0.30775,0.0705236366995728,0,0,0,0,2
"69","LP","5","fc.LP_rm.5",0.514913138686131,0.197,0.0887201292475558,0.0659117481613325,0.569601808366056,0.118951566213824,NA,NA,0,0,0,0,2
"70","LP","5","fc.LP_rm.5",0.521859124087591,0.612,0.105141501842825,0.0691554399293675,0.524280947568217,0.143453190555435,-0.0395,0.48688431206328,0,0,0,0,2
"71","LP","5","fc.LP_rm.5",0.553889781021898,0.117,0.231102349133445,0.0436494489834796,0.781136849828,0.0485217175412259,0.53825,0.187574651805621,0,0,0,0,3
"72","LP","5","fc.LP_rm.5",0.552213503649635,0.384,0.0739240876884319,0.0455655608784507,0.546977020033188,0.104769405181593,-0.0385,0.247053975209197,0.00735294117647059,0.0147058823529412,0.00735294117647059,0.0147058823529412,4
"73","LP","5","fc.LP_rm.5",0.546158759124088,0.893,0.113714090928479,0.0621562490910709,0.450393566111502,0.0854931615243981,-0.0315,0.377531014178526,0.048374613003096,0.0562890954661818,0,0,2
"74","LP","5","fc.LP_rm.5",0.53514197080292,0.533,0.156711776660214,0.0658511345695172,0.485462489228852,0.170625092764994,-0.226,0.262900488144596,0.029770095172572,0.0220744411160218,0,0,2
"75","LP","5","fc.LP_rm.5",0.560529562043796,0.871,0.0581654994413339,0.033031544141855,0.521453189224091,0.0279797257655595,-0.09525,0.130566394349133,0.0231911478041509,0.0161038033325921,0,0,5
"76","LP","5","fc.LP_rm.5",0.54379197080292,0.821,0.101616385936813,0.049473188561025,0.444505570027241,0.0487384034002756,0.03925,0.359562117952749,0.128425639261553,0.0600623638929793,0,0,2
"77","LP","5","fc.LP_rm.5",0.564009854014599,0.782,0.0796322377119801,0.0559768782412436,0.63707667319439,0.0857339339047395,0.11325,0.441975395242767,0,0,0,0,5
"78","LP","5","fc.LP_rm.5",0.52293795620438,0.377,0.0924337456864836,0.0613784777869723,0.583389105342823,0.109068785942325,0.33125,0.181147039721879,0.00657894736842105,0.0131578947368421,0,0,3
"79","LP","5","fc.LP_rm.5",0.556482481751825,0.365,0.201671297166662,0.0382752987628132,0.759465924308256,0.0485053731002802,0.6125,0.0113284303119776,0,0,0,0,4
"80","LP","5","fc.LP_rm.5",0.572927372262774,0.891,0.0541035891434133,0.0418440473223595,0.627487319226695,0.0386565396210917,0.37325,0.0975307643771954,0,0,0,0,4
"81","LP","5","fc.LP_rm.5",0.516898540145985,-0.215,0.124658936113725,0.0713122735019238,0.553319692608104,0.154924839439101,0.275,0.235619750162559,0.00657894736842105,0.0131578947368421,0,0,1
"82","LP","5","fc.LP_rm.5",0.518288321167883,0.042,0.0882893392235709,0.0757223876403216,0.535161199090485,0.119914865209531,0.1035,0.327452286600659,0.0231911478041509,0.0161038033325921,0,0,1
"83","LP","5","fc.LP_rm.5",0.515432116788321,0.807,0.181191042637529,0.0718305822441275,0.718604311883044,0.0717994366196728,0.47225,0.175518992324667,0,0,0,0,2
"84","LP","5","fc.LP_rm.5",0.579435401459854,0.165,0.0666408173450006,0.0288257762659219,0.5596478764899,0.0757243984279245,0.2285,0.402739369816262,0.0916609333791996,0.0495686470208227,0.00657894736842105,0.0131578947368421,5
"85","LP","5","fc.LP_rm.5",0.528335766423358,0.088,0.235633011366249,0.0275498858065718,0.300658261520025,0.0389925883727007,-0.258,0.351360214025436,0.112501433321867,0.0287253293699517,0,0,2
"86","LP","5","fc.LP_rm.5",0.556123357664234,0.428,0.104451421107767,0.0719641653164623,0.461605836908328,0.0928113185443029,0.0455,0.286311601814061,0.0158382066276803,0.0188048551477337,0,0,4
"87","LP","5","fc.LP_rm.5",0.565758759124088,0.788,0.0832548027009523,0.0328342857792566,0.522176607966302,0.0798021283738232,-0.10275,0.337206539082504,0.00925925925925926,0.0185185185185185,0,0,4
"88","LP","5","fc.LP_rm.5",0.549951459854015,0.828,0.101871662944143,0.0507655573879604,0.552588691803499,0.118021930147916,0.18,0.179820280650802,0.00925925925925926,0.0185185185185185,0.00925925925925926,0.0185185185185185,3
"89","LP","5","fc.LP_rm.5",0.514244525547445,0.29,0.122612194942753,0.0876997130146024,0.469231177092778,0.141354285396371,-0.11025,0.428628335507582,0.0394736842105263,0.0626441090223057,0,0,1
"90","LP","5","fc.LP_rm.5",0.55114598540146,0.517,0.155873170881344,0.023939360898285,0.716490389999365,0.029978211483741,0.5365,0.140395868885092,0,0,0,0,2
"91","LP","5","fc.LP_rm.5",0.559946715328467,0.384,0.152034255361933,0.063146217673012,0.716850592335881,0.0481847965584059,0.36675,0.332496992467601,0,0,0,0,3
"92","LP","5","fc.LP_rm.5",0.555419708029197,0.609,0.115577872987668,0.0493557199292788,0.622339911296485,0.0986311270364091,0.16975,0.335110305223022,0.00657894736842105,0.0131578947368421,0,0,3
"93","LP","5","fc.LP_rm.5",0.545351094890511,0.802,0.214767623434908,0.0465179542407712,0.765326613548577,0.0487587685129007,0.49275,0.110400407607943,0,0,0,0,3
"94","LP","5","fc.LP_rm.5",0.524582846715329,-0.104,0.116025789731899,0.0755725466433908,0.559931292126366,0.153159164475729,0.17425,0.243498631070758,0,0,0,0,1
"95","LP","5","fc.LP_rm.5",0.548205839416058,0.849,0.16475426504455,0.0946643309365149,0.722986641649408,0.0694038815095944,0.48675,0.0994530877683879,0.00925925925925926,0.0185185185185185,0,0,3
"96","LP","5","fc.LP_rm.5",0.535534671532847,0.402,0.153246045482739,0.0844716360150574,0.692453170284988,0.0644616049635417,0.257,0.230270855009197,0.00657894736842105,0.0131578947368421,0,0,3
"97","LP","5","fc.LP_rm.5",0.565787226277372,0.497,0.215160018013049,0.0521895233126609,0.351290188151353,0.0502476858484796,-0.2105,0.13305262116922,0.110236784772388,0.0894698246468594,0,0,3
"98","LP","5","fc.LP_rm.5",0.524559489051095,-0.083,0.162654958760782,0.0690166224243049,0.464250319732859,0.174290279612535,0.27625,0.209620887954103,0.0487329434697856,0.0573808422204094,0,0,2
"99","LP","5","fc.LP_rm.5",0.538667518248175,0.405,0.177448355072607,0.0969735846167051,0.37670010084265,0.114037874713384,-0.45725,0.28541125299002,0.109649122807018,0.157162042694464,0,0,3
"100","LP","5","fc.LP_rm.5",0.545948540145985,0.777,0.253155462770715,0.0619724234747046,0.294763619624101,0.0680073572533873,-0.37625,0.480878622939303,0.0916609333791996,0.0813152840566552,0,0,1
"101","LP","5","fc.LP_rm.5",0.546621532846715,0.182,0.0936651126258516,0.0644356632182783,0.642417475570781,0.0725648823944252,0.13575,0.193505167889646,0.0139318885448916,0.0161367345419111,0,0,1
"102","LP","5","fc.LP_rm.5",0.54757700729927,0.338,0.260257244534068,0.0504768850051878,0.290285369941535,0.0400842420526329,-0.56725,0.143227965146476,0.105205825020067,0.129729435610211,0,0,3
"103","LP","5","fc.LP_rm.5",0.568814598540146,0.841,0.0459736477229951,0.0211927040323798,0.568489161457881,0.0463845427350745,0.2175,0.172724250372282,0.0205108359133127,0.025510504020605,0.0139318885448916,0.0161367345419111,4
"104","LP","5","fc.LP_rm.5",0.520989781021898,0.233,0.157900397820129,0.0668155143806853,0.38268592425069,0.0813809082716916,-0.131,0.347257829285388,0.0158382066276803,0.0188048551477337,0,0,3
"105","LP","5","fc.LP_rm.5",0.531196350364963,0.778,0.141125706415681,0.0590464442132328,0.681016980211966,0.0566100054959369,0.47375,0.123774997475258,0.00657894736842105,0.0131578947368421,0,0,5
"106","LP","5","fc.LP_rm.5",0.551970802919708,0.733,0.226507949014489,0.0367698781084278,0.776359503972018,0.0160060591582742,0.5555,0.134339123117579,0,0,0,0,3
"107","LP","5","fc.LP_rm.5",0.531960218978102,0.599,0.132406397351645,0.0752382002966464,0.419304005825316,0.0991506752976242,-0.30175,0.481450153183068,0.0409356725146199,0.0484004250211896,0.00925925925925926,0.0185185185185185,2
"108","LP","5","fc.LP_rm.5",0.514452554744526,0.592,0.122419120422373,0.111149383039924,0.641545043956073,0.128734695060073,0.268,0.499296838897798,0.00657894736842105,0.0131578947368421,0,0,2
"109","LP","5","fc.LP_rm.5",0.534906569343066,0.344,0.152484393886108,0.0392695286414152,0.70144135559997,0.0418748915192931,0.449,0.13822927813359,0.00657894736842105,0.0131578947368421,0,0,1
"110","LP","5","fc.LP_rm.5",0.549865693430657,0.876,0.0502561915525618,0.0244476268890473,0.616133109752477,0.0228701508694694,0.31675,0.188135367931356,0.0131578947368421,0.0263157894736842,0,0,4
"111","LP","5","fc.LP_rm.5",0.522179927007299,0.621,0.198843708815388,0.0547014842730628,0.332701719596261,0.0435553490362919,-0.233,0.39892188040601,0.0952012383900929,0.124953064319,0,0,4
"112","LP","5","fc.LP_rm.5",0.534456569343066,0.652,0.14548286166523,0.0989399372409763,0.407439514447276,0.0905037332463815,-0.39,0.303800373052218,0.0250974658869396,0.034928298220642,0,0,3
"113","LP","5","fc.LP_rm.5",0.562413503649635,0.298,0.135335460935043,0.0322549717365618,0.69909627043576,0.019505044723582,0.20675,0.395807507929465,0,0,0,0,2
"114","LP","5","fc.LP_rm.5",0.573371897810219,0.051,0.0186869793572564,0.00871514477845066,0.584024853669033,0.0277978538989673,0.27325,0.199952285975096,0.0529612429767228,0.0363331346130942,0,0,4
"115","LP","5","fc.LP_rm.5",0.542271897810219,0.695,0.0885384976892719,0.0810985809703551,0.46642309655721,0.0899030580989772,-0.04725,0.190791989699079,0.126433321866758,0.0325491332998702,0,0,4
"116","LP","5","fc.LP_rm.5",0.534465328467153,0.453,0.133944780958493,0.0868129355276547,0.417978144456771,0.0965386275233382,-0.372,0.200504364042282,0.0567738791423002,0.0713850296371189,0,0,3
"117","LP","5","fc.LP_rm.5",0.558079562043796,0.665,0.146918218255403,0.0726564736902405,0.71613819202286,0.0567670022770099,0.283,0.210913884480531,0.00925925925925926,0.0185185185185185,0,0,3
"118","LP","5","fc.LP_rm.5",0.53042299270073,0.058,0.183024251071387,0.0865184940518377,0.361113227825777,0.0871660866926704,-0.3545,0.190720563477915,0.00657894736842105,0.0131578947368421,0,0,1
"119","LP","5","fc.LP_rm.5",0.546868613138686,-0.08,0.19975825035679,0.0596715580131275,0.351098088700556,0.0550894907984251,-0.39175,0.14940632516731,0.0316764132553606,0.0376097102954673,0.00925925925925926,0.0185185185185185,4
"120","LP","5","fc.LP_rm.5",0.516081751824818,0.327,0.158778424660553,0.0921351746873227,0.470692898833726,0.182027308873061,0.08125,0.439971495288805,0.0147058823529412,0.0294117647058824,0,0,2
"121","LP","5","fc.LP_rm.5",0.554510583941606,0.595,0.0526680370769115,0.0750774948296754,0.528020068882107,0.0783797579906711,0.13325,0.280327635693189,0.0723684210526316,0.0895639379678164,0,0,2
"122","LP","5","fc.LP_rm.5",0.529956934306569,0.396,0.183027451756181,0.0950815467876061,0.719834209297126,0.103032809502372,0.3415,0.318237332819391,0,0,0,0,1
"123","LP","5","fc.LP_rm.5",0.530209124087591,0.539,0.188046374205555,0.101701604368218,0.351891605601414,0.0986243447899487,-0.2725,0.232474371347324,0.0553118908382066,0.0554293049242814,0,0,3
"124","LP","5","fc.LP_rm.5",0.508891605839416,0.445,0.130980698130618,0.0866056418161444,0.394284989002297,0.0966888034585543,-0.02925,0.406643476114725,0.0614465084279326,0.0553424783612498,0,0,2
"125","LP","5","fc.LP_rm.5",0.567505109489051,0.891,0.167548415777762,0.086543948309481,0.406915287431965,0.0975874859263095,-0.103,0.193721449509341,0.0587661965370944,0.0379078273223159,0.00735294117647059,0.0147058823529412,4
"126","LP","5","fc.LP_rm.5",0.544053284671533,-0.152,0.181128524928357,0.114406284737827,0.649572734349665,0.212962473585014,0.1445,0.464301985062883,0,0,0,0,2
"127","LP","5","fc.LP_rm.5",0.557750729927007,0.847,0.0670958192397699,0.0435793482623725,0.604744304862842,0.0897058721203808,0.11575,0.443666071875384,0,0,0,0,2
"128","LP","5","fc.LP_rm.5",0.514010218978102,0.629,0.151558483536545,0.0399674801180578,0.687520361152806,0.0372524002354832,0.479,0.213721001931646,0.0277777777777778,0.0555555555555556,0,0,2
"129","LP","5","fc.LP_rm.5",0.551565328467153,0.72,0.195058859808544,0.0104209980614201,0.359370837890441,0.0091935268403888,-0.36025,0.0917110498613262,0.0131578947368421,0.0263157894736842,0,0,4
"130","LP","5","fc.LP_rm.5",0.539778467153285,0.22,0.112750154559493,0.0575682225473089,0.586971626649405,0.125534149379725,0.27225,0.269482683426351,0.0359907120743034,0.055833161600697,0,0,4
"131","LP","5","fc.LP_rm.5",0.53015401459854,0.551,0.125791410154825,0.092201867066592,0.583388908939213,0.157586754870204,0.099,0.269311467759297,0.0441176470588235,0.0882352941176471,0,0,2
"132","LP","5","fc.LP_rm.5",0.54448503649635,0.775,0.119559389300247,0.0635557017693459,0.677521040822042,0.0571711399590123,0.27925,0.235929897780393,0,0,0,0,3
"133","LP","5","fc.LP_rm.5",0.532427372262774,0.934,0.0878286828785925,0.0609860043667532,0.470584471514596,0.0949283811924602,0.0845,0.24469096155491,0.0854976493521385,0.0455485875104503,0,0,2
"134","LP","5","fc.LP_rm.5",0.519738686131387,0.512,0.141225764828904,0.0748407483373871,0.419887602297847,0.125920746630743,-0.08375,0.395409808510951,0.0429279899094141,0.0445191986859539,0,0,3
"135","LP","5","fc.LP_rm.5",0.520278832116788,0.727,0.140376456036929,0.0887039706209916,0.577943901865406,0.186012546995671,0.0965,0.395675371990727,0,0,0,0,3
"136","LP","5","fc.LP_rm.5",0.571151459854015,0.591,0.0813006769754092,0.0526054785075479,0.496969861137737,0.0567031070074936,-0.0065,0.150710539335067,0.0475146198830409,0.047531485985406,0,0,4
"137","LP","5","fc.LP_rm.5",0.551253284671533,0.486,0.0542327900208831,0.105673361579947,0.601729663771372,0.109629968427109,NA,NA,0.0205108359133127,0.025510504020605,0,0,3
